L3 D3 L'3 B'; 90-degree Gear Rotation (2)
L3 D3 F'3 D3; 90-degree Gear Rotation (2)
L3 D3 F'3 D'; 90-degree Gear Rotation (2)
L3 D3 B'3 D3; 90-degree Gear Rotation (2)
L3 D3 B'3 D'; 90-degree Gear Rotation (2)
L3 D' R'3 D3; 90-degree Gear Rotation (2)
L3 D' R'3 D'; 90-degree Gear Rotation (2)
L3 D' R'3 F3; 90-degree Gear Rotation (2)
L3 D' R'3 F'; 90-degree Gear Rotation (2)
L3 D' L'3 D3; 90-degree Gear Rotation (2)
L3 D' L'3 D'; 90-degree Gear Rotation (2)
L3 D' L'3 B3; 90-degree Gear Rotation (2)
L3 D' L'3 B'; 90-degree Gear Rotation (2)
L3 D' F'3 D3; 90-degree Gear Rotation (2)
L3 D' F'3 D'; 90-degree Gear Rotation (2)
L3 D' B'3 D3; 90-degree Gear Rotation (2)
L3 D' B'3 D'; 90-degree Gear Rotation (2)
L3 D'3 R3 D; 90-degree Gear Rotation (2)
L3 D'3 R3 D'3; 90-degree Gear Rotation (2)
L3 D'3 R3 B; 90-degree Gear Rotation (2)
L3 D'3 R3 B'3; 90-degree Gear Rotation (2)
L3 D'3 L3 D; 90-degree Gear Rotation (2)
L3 D'3 L3 D'3; 90-degree Gear Rotation (2)
L3 D'3 L3 F; 90-degree Gear Rotation (2)
L3 D'3 L3 F'3; 90-degree Gear Rotation (2)
L3 D'3 F3 D; 90-degree Gear Rotation (2)
L3 D'3 F3 D'3; 90-degree Gear Rotation (2)
L3 D'3 B3 D; 90-degree Gear Rotation (2)
L3 D'3 B3 D'3; 90-degree Gear Rotation (2)
L3 F R3 D; 90-degree Gear Rotation (2)
L3 F R3 D'3; 90-degree Gear Rotation (2)
L3 F R3 F; 90-degree Gear Rotation (2)
L3 F R3 F'3; 90-degree Gear Rotation (2)
L3 F L3 U; 90-degree Gear Rotation (2)
L3 F L3 U'3; 90-degree Gear Rotation (2)
L3 F L3 F; 90-degree Gear Rotation (2)
L3 F L3 F'3; 90-degree Gear Rotation (2)
L3 F U3 F; 90-degree Gear Rotation (2)
L3 F U3 F'3; 90-degree Gear Rotation (2)
L3 F D3 F; 90-degree Gear Rotation (2)
L3 F D3 F'3; 90-degree Gear Rotation (2)
L3 F3 R'3 U3; 90-degree Gear Rotation (2)
L3 F3 R'3 U'; 90-degree Gear Rotation (2)
L3 F3 R'3 F3; 90-degree Gear Rotation (2)
L3 F3 R'3 F'; 90-degree Gear Rotation (2)
L3 F3 L'3 D3; 90-degree Gear Rotation (2)
L3 F3 L'3 D'; 90-degree Gear Rotation (2)
L3 F3 L'3 F3; 90-degree Gear Rotation (2)
L3 F3 L'3 F'; 90-degree Gear Rotation (2)
L3 F3 U'3 F3; 90-degree Gear Rotation (2)
L3 F3 U'3 F'; 90-degree Gear Rotation (2)
L3 F3 D'3 F3; 90-degree Gear Rotation (2)
L3 F3 D'3 F'; 90-degree Gear Rotation (2)
L3 F' R'3 U3; 90-degree Gear Rotation (2)
L3 F' R'3 U'; 90-degree Gear Rotation (2)
L3 F' R'3 F3; 90-degree Gear Rotation (2)
L3 F' R'3 F'; 90-degree Gear Rotation (2)
L3 F' L'3 D3; 90-degree Gear Rotation (2)
L3 F' L'3 D'; 90-degree Gear Rotation (2)
L3 F' L'3 F3; 90-degree Gear Rotation (2)
L3 F' L'3 F'; 90-degree Gear Rotation (2)
L3 F' U'3 F3; 90-degree Gear Rotation (2)
L3 F' U'3 F'; 90-degree Gear Rotation (2)
L3 F' D'3 F3; 90-degree Gear Rotation (2)
L3 F' D'3 F'; 90-degree Gear Rotation (2)
L3 F'3 R3 D; 90-degree Gear Rotation (2)
L3 F'3 R3 D'3; 90-degree Gear Rotation (2)
L3 F'3 R3 F; 90-degree Gear Rotation (2)
L3 F'3 R3 F'3; 90-degree Gear Rotation (2)
L3 F'3 L3 U; 90-degree Gear Rotation (2)
L3 F'3 L3 U'3; 90-degree Gear Rotation (2)
L3 F'3 L3 F; 90-degree Gear Rotation (2)
L3 F'3 L3 F'3; 90-degree Gear Rotation (2)
L3 F'3 U3 F; 90-degree Gear Rotation (2)
L3 F'3 U3 F'3; 90-degree Gear Rotation (2)
L3 F'3 D3 F; 90-degree Gear Rotation (2)
L3 F'3 D3 F'3; 90-degree Gear Rotation (2)
L3 B R3 U; 90-degree Gear Rotation (2)
L3 B R3 U'3; 90-degree Gear Rotation (2)
L3 B R3 B; 90-degree Gear Rotation (2)
L3 B R3 B'3; 90-degree Gear Rotation (2)
L3 B L3 D; 90-degree Gear Rotation (2)
L3 B L3 D'3; 90-degree Gear Rotation (2)
L3 B L3 B; 90-degree Gear Rotation (2)
L3 B L3 B'3; 90-degree Gear Rotation (2)
L3 B U3 B; 90-degree Gear Rotation (2)
L3 B U3 B'3; 90-degree Gear Rotation (2)
L3 B D3 B; 90-degree Gear Rotation (2)
L3 B D3 B'3; 90-degree Gear Rotation (2)
L3 B3 R'3 D3; 90-degree Gear Rotation (2)
L3 B3 R'3 D'; 90-degree Gear Rotation (2)
L3 B3 R'3 B3; 90-degree Gear Rotation (2)
L3 B3 R'3 B'; 90-degree Gear Rotation (2)
L3 B3 L'3 U3; 90-degree Gear Rotation (2)
L3 B3 L'3 U'; 90-degree Gear Rotation (2)
L3 B3 L'3 B3; 90-degree Gear Rotation (2)
L3 B3 L'3 B'; 90-degree Gear Rotation (2)
L3 B3 U'3 B3; 90-degree Gear Rotation (2)
L3 B3 U'3 B'; 90-degree Gear Rotation (2)
L3 B3 D'3 B3; 90-degree Gear Rotation (2)
L3 B3 D'3 B'; 90-degree Gear Rotation (2)
L3 B' R'3 D3; 90-degree Gear Rotation (2)
L3 B' R'3 D'; 90-degree Gear Rotation (2)
L3 B' R'3 B3; 90-degree Gear Rotation (2)
L3 B' R'3 B'; 90-degree Gear Rotation (2)
L3 B' L'3 U3; 90-degree Gear Rotation (2)
L3 B' L'3 U'; 90-degree Gear Rotation (2)
L3 B' L'3 B3; 90-degree Gear Rotation (2)
L3 B' L'3 B'; 90-degree Gear Rotation (2)
L3 B' U'3 B3; 90-degree Gear Rotation (2)
L3 B' U'3 B'; 90-degree Gear Rotation (2)
L3 B' D'3 B3; 90-degree Gear Rotation (2)
L3 B' D'3 B'; 90-degree Gear Rotation (2)
L3 B'3 R3 U; 90-degree Gear Rotation (2)
L3 B'3 R3 U'3; 90-degree Gear Rotation (2)
L3 B'3 R3 B; 90-degree Gear Rotation (2)
L3 B'3 R3 B'3; 90-degree Gear Rotation (2)
L3 B'3 L3 D; 90-degree Gear Rotation (2)
L3 B'3 L3 D'3; 90-degree Gear Rotation (2)
L3 B'3 L3 B; 90-degree Gear Rotation (2)
L3 B'3 L3 B'3; 90-degree Gear Rotation (2)
L3 B'3 U3 B; 90-degree Gear Rotation (2)
L3 B'3 U3 B'3; 90-degree Gear Rotation (2)
L3 B'3 D3 B; 90-degree Gear Rotation (2)
L3 B'3 D3 B'3; 90-degree Gear Rotation (2)
L' U R3 U; 90-degree Gear Rotation (2)
L' U R3 U'3; 90-degree Gear Rotation (2)
L' U R3 F; 90-degree Gear Rotation (2)
L' U R3 F'3; 90-degree Gear Rotation (2)
L' U L3 U; 90-degree Gear Rotation (2)
L' U L3 U'3; 90-degree Gear Rotation (2)
L' U L3 B; 90-degree Gear Rotation (2)
L' U L3 B'3; 90-degree Gear Rotation (2)
L' U F3 U; 90-degree Gear Rotation (2)
L' U F3 U'3; 90-degree Gear Rotation (2)
L' U B3 U; 90-degree Gear Rotation (2)
L' U B3 U'3; 90-degree Gear Rotation (2)
L' U3 R'3 U3; 90-degree Gear Rotation (2)
L' U3 R'3 U'; 90-degree Gear Rotation (2)
L' U3 R'3 B3; 90-degree Gear Rotation (2)
L' U3 R'3 B'; 90-degree Gear Rotation (2)
L' U3 L'3 U3; 90-degree Gear Rotation (2)
L' U3 L'3 U'; 90-degree Gear Rotation (2)
L' U3 L'3 F3; 90-degree Gear Rotation (2)
L' U3 L'3 F'; 90-degree Gear Rotation (2)
L' U3 F'3 U3; 90-degree Gear Rotation (2)
L' U3 F'3 U'; 90-degree Gear Rotation (2)
L' U3 B'3 U3; 90-degree Gear Rotation (2)
L' U3 B'3 U'; 90-degree Gear Rotation (2)
L' U' R'3 U3; 90-degree Gear Rotation (2)
L' U' R'3 U'; 90-degree Gear Rotation (2)
L' U' R'3 B3; 90-degree Gear Rotation (2)
L' U' R'3 B'; 90-degree Gear Rotation (2)
L' U' L'3 U3; 90-degree Gear Rotation (2)
L' U' L'3 U'; 90-degree Gear Rotation (2)
L' U' L'3 F3; 90-degree Gear Rotation (2)
L' U' L'3 F'; 90-degree Gear Rotation (2)
L' U' F'3 U3; 90-degree Gear Rotation (2)
L' U' F'3 U'; 90-degree Gear Rotation (2)
L' U' B'3 U3; 90-degree Gear Rotation (2)
L' U' B'3 U'; 90-degree Gear Rotation (2)
L' U'3 R3 U; 90-degree Gear Rotation (2)
L' U'3 R3 U'3; 90-degree Gear Rotation (2)
L' U'3 R3 F; 90-degree Gear Rotation (2)
L' U'3 R3 F'3; 90-degree Gear Rotation (2)
L' U'3 L3 U; 90-degree Gear Rotation (2)
L' U'3 L3 U'3; 90-degree Gear Rotation (2)
L' U'3 L3 B; 90-degree Gear Rotation (2)
L' U'3 L3 B'3; 90-degree Gear Rotation (2)
L' U'3 F3 U; 90-degree Gear Rotation (2)
L' U'3 F3 U'3; 90-degree Gear Rotation (2)
L' U'3 B3 U; 90-degree Gear Rotation (2)
L' U'3 B3 U'3; 90-degree Gear Rotation (2)
L' D R3 D; 90-degree Gear Rotation (2)
L' D R3 D'3; 90-degree Gear Rotation (2)
L' D R3 B; 90-degree Gear Rotation (2)
L' D R3 B'3; 90-degree Gear Rotation (2)
L' D L3 D; 90-degree Gear Rotation (2)
L' D L3 D'3; 90-degree Gear Rotation (2)
L' D L3 F; 90-degree Gear Rotation (2)
L' D L3 F'3; 90-degree Gear Rotation (2)
L' D F3 D; 90-degree Gear Rotation (2)
L' D F3 D'3; 90-degree Gear Rotation (2)
L' D B3 D; 90-degree Gear Rotation (2)
L' D B3 D'3; 90-degree Gear Rotation (2)
L' D3 R'3 D3; 90-degree Gear Rotation (2)
L' D3 R'3 D'; 90-degree Gear Rotation (2)
L' D3 R'3 F3; 90-degree Gear Rotation (2)
L' D3 R'3 F'; 90-degree Gear Rotation (2)
L' D3 L'3 D3; 90-degree Gear Rotation (2)
L' D3 L'3 D'; 90-degree Gear Rotation (2)
L' D3 L'3 B3; 90-degree Gear Rotation (2)
L' D3 L'3 B'; 90-degree Gear Rotation (2)
L' D3 F'3 D3; 90-degree Gear Rotation (2)
L' D3 F'3 D'; 90-degree Gear Rotation (2)
L' D3 B'3 D3; 90-degree Gear Rotation (2)
L' D3 B'3 D'; 90-degree Gear Rotation (2)
L' D' R'3 D3; 90-degree Gear Rotation (2)
L' D' R'3 D'; 90-degree Gear Rotation (2)
L' D' R'3 F3; 90-degree Gear Rotation (2)
L' D' R'3 F'; 90-degree Gear Rotation (2)
L' D' L'3 D3; 90-degree Gear Rotation (2)
L' D' L'3 D'; 90-degree Gear Rotation (2)
L' D' L'3 B3; 90-degree Gear Rotation (2)
L' D' L'3 B'; 90-degree Gear Rotation (2)
L' D' F'3 D3; 90-degree Gear Rotation (2)
L' D' F'3 D'; 90-degree Gear Rotation (2)
L' D' B'3 D3; 90-degree Gear Rotation (2)
L' D' B'3 D'; 90-degree Gear Rotation (2)
L' D'3 R3 D; 90-degree Gear Rotation (2)
L' D'3 R3 D'3; 90-degree Gear Rotation (2)
L' D'3 R3 B; 90-degree Gear Rotation (2)
L' D'3 R3 B'3; 90-degree Gear Rotation (2)
L' D'3 L3 D; 90-degree Gear Rotation (2)
L' D'3 L3 D'3; 90-degree Gear Rotation (2)
L' D'3 L3 F; 90-degree Gear Rotation (2)
L' D'3 L3 F'3; 90-degree Gear Rotation (2)
L' D'3 F3 D; 90-degree Gear Rotation (2)
L' D'3 F3 D'3; 90-degree Gear Rotation (2)
L' D'3 B3 D; 90-degree Gear Rotation (2)
L' D'3 B3 D'3; 90-degree Gear Rotation (2)
L' F R3 D; 90-degree Gear Rotation (2)
L' F R3 D'3; 90-degree Gear Rotation (2)
L' F R3 F; 90-degree Gear Rotation (2)
L' F R3 F'3; 90-degree Gear Rotation (2)
L' F L3 U; 90-degree Gear Rotation (2)
L' F L3 U'3; 90-degree Gear Rotation (2)
L' F L3 F; 90-degree Gear Rotation (2)
L' F L3 F'3; 90-degree Gear Rotation (2)
L' F U3 F; 90-degree Gear Rotation (2)
L' F U3 F'3; 90-degree Gear Rotation (2)
L' F D3 F; 90-degree Gear Rotation (2)
L' F D3 F'3; 90-degree Gear Rotation (2)
L' F3 R'3 U3; 90-degree Gear Rotation (2)
L' F3 R'3 U'; 90-degree Gear Rotation (2)
L' F3 R'3 F3; 90-degree Gear Rotation (2)
L' F3 R'3 F'; 90-degree Gear Rotation (2)
L' F3 L'3 D3; 90-degree Gear Rotation (2)
L' F3 L'3 D'; 90-degree Gear Rotation (2)
L' F3 L'3 F3; 90-degree Gear Rotation (2)
L' F3 L'3 F'; 90-degree Gear Rotation (2)
L' F3 U'3 F3; 90-degree Gear Rotation (2)
L' F3 U'3 F'; 90-degree Gear Rotation (2)
L' F3 D'3 F3; 90-degree Gear Rotation (2)
L' F3 D'3 F'; 90-degree Gear Rotation (2)
L' F' R'3 U3; 90-degree Gear Rotation (2)
L' F' R'3 U'; 90-degree Gear Rotation (2)
L' F' R'3 F3; 90-degree Gear Rotation (2)
L' F' R'3 F'; 90-degree Gear Rotation (2)
L' F' L'3 D3; 90-degree Gear Rotation (2)
L' F' L'3 D'; 90-degree Gear Rotation (2)
L' F' L'3 F3; 90-degree Gear Rotation (2)
L' F' L'3 F'; 90-degree Gear Rotation (2)
L' F' U'3 F3; 90-degree Gear Rotation (2)
L' F' U'3 F'; 90-degree Gear Rotation (2)
L' F' D'3 F3; 90-degree Gear Rotation (2)
L' F' D'3 F'; 90-degree Gear Rotation (2)
L' F'3 R3 D; 90-degree Gear Rotation (2)
L' F'3 R3 D'3; 90-degree Gear Rotation (2)
L' F'3 R3 F; 90-degree Gear Rotation (2)
L' F'3 R3 F'3; 90-degree Gear Rotation (2)
L' F'3 L3 U; 90-degree Gear Rotation (2)
L' F'3 L3 U'3; 90-degree Gear Rotation (2)
L' F'3 L3 F; 90-degree Gear Rotation (2)
L' F'3 L3 F'3; 90-degree Gear Rotation (2)
L' F'3 U3 F; 90-degree Gear Rotation (2)
L' F'3 U3 F'3; 90-degree Gear Rotation (2)
L' F'3 D3 F; 90-degree Gear Rotation (2)
L' F'3 D3 F'3; 90-degree Gear Rotation (2)
L' B R3 U; 90-degree Gear Rotation (2)
L' B R3 U'3; 90-degree Gear Rotation (2)
L' B R3 B; 90-degree Gear Rotation (2)
L' B R3 B'3; 90-degree Gear Rotation (2)
L' B L3 D; 90-degree Gear Rotation (2)
L' B L3 D'3; 90-degree Gear Rotation (2)
L' B L3 B; 90-degree Gear Rotation (2)
L' B L3 B'3; 90-degree Gear Rotation (2)
L' B U3 B; 90-degree Gear Rotation (2)
L' B U3 B'3; 90-degree Gear Rotation (2)
L' B D3 B; 90-degree Gear Rotation (2)
L' B D3 B'3; 90-degree Gear Rotation (2)
L' B3 R'3 D3; 90-degree Gear Rotation (2)
L' B3 R'3 D'; 90-degree Gear Rotation (2)
L' B3 R'3 B3; 90-degree Gear Rotation (2)
L' B3 R'3 B'; 90-degree Gear Rotation (2)
L' B3 L'3 U3; 90-degree Gear Rotation (2)
L' B3 L'3 U'; 90-degree Gear Rotation (2)
L' B3 L'3 B3; 90-degree Gear Rotation (2)
L' B3 L'3 B'; 90-degree Gear Rotation (2)
L' B3 U'3 B3; 90-degree Gear Rotation (2)
L' B3 U'3 B'; 90-degree Gear Rotation (2)
L' B3 D'3 B3; 90-degree Gear Rotation (2)
L' B3 D'3 B'; 90-degree Gear Rotation (2)
L' B' R'3 D3; 90-degree Gear Rotation (2)
L' B' R'3 D'; 90-degree Gear Rotation (2)
L' B' R'3 B3; 90-degree Gear Rotation (2)
L' B' R'3 B'; 90-degree Gear Rotation (2)
L' B' L'3 U3; 90-degree Gear Rotation (2)
L' B' L'3 U'; 90-degree Gear Rotation (2)
L' B' L'3 B3; 90-degree Gear Rotation (2)
L' B' L'3 B'; 90-degree Gear Rotation (2)
L' B' U'3 B3; 90-degree Gear Rotation (2)
L' B' U'3 B'; 90-degree Gear Rotation (2)
L' B' D'3 B3; 90-degree Gear Rotation (2)
L' B' D'3 B'; 90-degree Gear Rotation (2)
L' B'3 R3 U; 90-degree Gear Rotation (2)
L' B'3 R3 U'3; 90-degree Gear Rotation (2)
L' B'3 R3 B; 90-degree Gear Rotation (2)
L' B'3 R3 B'3; 90-degree Gear Rotation (2)
L' B'3 L3 D; 90-degree Gear Rotation (2)
L' B'3 L3 D'3; 90-degree Gear Rotation (2)
L' B'3 L3 B; 90-degree Gear Rotation (2)
L' B'3 L3 B'3; 90-degree Gear Rotation (2)
L' B'3 U3 B; 90-degree Gear Rotation (2)
L' B'3 U3 B'3; 90-degree Gear Rotation (2)
L' B'3 D3 B; 90-degree Gear Rotation (2)
L' B'3 D3 B'3; 90-degree Gear Rotation (2)
L'3 U R3 U; 90-degree Gear Rotation (2)
L'3 U R3 U'3; 90-degree Gear Rotation (2)
L'3 U R3 F; 90-degree Gear Rotation (2)
L'3 U R3 F'3; 90-degree Gear Rotation (2)
L'3 U L3 U; 90-degree Gear Rotation (2)
L'3 U L3 U'3; 90-degree Gear Rotation (2)
L'3 U L3 B; 90-degree Gear Rotation (2)
L'3 U L3 B'3; 90-degree Gear Rotation (2)
L'3 U F3 U; 90-degree Gear Rotation (2)
L'3 U F3 U'3; 90-degree Gear Rotation (2)
L'3 U B3 U; 90-degree Gear Rotation (2)
L'3 U B3 U'3; 90-degree Gear Rotation (2)
L'3 U3 R'3 U3; 90-degree Gear Rotation (2)
L'3 U3 R'3 U'; 90-degree Gear Rotation (2)
L'3 U3 R'3 B3; 90-degree Gear Rotation (2)
L'3 U3 R'3 B'; 90-degree Gear Rotation (2)
L'3 U3 L'3 U3; 90-degree Gear Rotation (2)
L'3 U3 L'3 U'; 90-degree Gear Rotation (2)
L'3 U3 L'3 F3; 90-degree Gear Rotation (2)
L'3 U3 L'3 F'; 90-degree Gear Rotation (2)
L'3 U3 F'3 U3; 90-degree Gear Rotation (2)
L'3 U3 F'3 U'; 90-degree Gear Rotation (2)
L'3 U3 B'3 U3; 90-degree Gear Rotation (2)
L'3 U3 B'3 U'; 90-degree Gear Rotation (2)
L'3 U' R'3 U3; 90-degree Gear Rotation (2)
L'3 U' R'3 U'; 90-degree Gear Rotation (2)
L'3 U' R'3 B3; 90-degree Gear Rotation (2)
L'3 U' R'3 B'; 90-degree Gear Rotation (2)
L'3 U' L'3 U3; 90-degree Gear Rotation (2)
L'3 U' L'3 U'; 90-degree Gear Rotation (2)
L'3 U' L'3 F3; 90-degree Gear Rotation (2)
L'3 U' L'3 F'; 90-degree Gear Rotation (2)
L'3 U' F'3 U3; 90-degree Gear Rotation (2)
L'3 U' F'3 U'; 90-degree Gear Rotation (2)
L'3 U' B'3 U3; 90-degree Gear Rotation (2)
L'3 U' B'3 U'; 90-degree Gear Rotation (2)
L'3 U'3 R3 U; 90-degree Gear Rotation (2)
L'3 U'3 R3 U'3; 90-degree Gear Rotation (2)
L'3 U'3 R3 F; 90-degree Gear Rotation (2)
L'3 U'3 R3 F'3; 90-degree Gear Rotation (2)
L'3 U'3 L3 U; 90-degree Gear Rotation (2)
L'3 U'3 L3 U'3; 90-degree Gear Rotation (2)
L'3 U'3 L3 B; 90-degree Gear Rotation (2)
L'3 U'3 L3 B'3; 90-degree Gear Rotation (2)
L'3 U'3 F3 U; 90-degree Gear Rotation (2)
L'3 U'3 F3 U'3; 90-degree Gear Rotation (2)
L'3 U'3 B3 U; 90-degree Gear Rotation (2)
L'3 U'3 B3 U'3; 90-degree Gear Rotation (2)
L'3 D R3 D; 90-degree Gear Rotation (2)
L'3 D R3 D'3; 90-degree Gear Rotation (2)
L'3 D R3 B; 90-degree Gear Rotation (2)
L'3 D R3 B'3; 90-degree Gear Rotation (2)
L'3 D L3 D; 90-degree Gear Rotation (2)
L'3 D L3 D'3; 90-degree Gear Rotation (2)
L'3 D L3 F; 90-degree Gear Rotation (2)
L'3 D L3 F'3; 90-degree Gear Rotation (2)
L'3 D F3 D; 90-degree Gear Rotation (2)
L'3 D F3 D'3; 90-degree Gear Rotation (2)
L'3 D B3 D; 90-degree Gear Rotation (2)
L'3 D B3 D'3; 90-degree Gear Rotation (2)
L'3 D3 R'3 D3; 90-degree Gear Rotation (2)
L'3 D3 R'3 D'; 90-degree Gear Rotation (2)
L'3 D3 R'3 F3; 90-degree Gear Rotation (2)
L'3 D3 R'3 F'; 90-degree Gear Rotation (2)
L'3 D3 L'3 D3; 90-degree Gear Rotation (2)
L'3 D3 L'3 D'; 90-degree Gear Rotation (2)
L'3 D3 L'3 B3; 90-degree Gear Rotation (2)
L'3 D3 L'3 B'; 90-degree Gear Rotation (2)
L'3 D3 F'3 D3; 90-degree Gear Rotation (2)
L'3 D3 F'3 D'; 90-degree Gear Rotation (2)
L'3 D3 B'3 D3; 90-degree Gear Rotation (2)
L'3 D3 B'3 D'; 90-degree Gear Rotation (2)
L'3 D' R'3 D3; 90-degree Gear Rotation (2)
L'3 D' R'3 D'; 90-degree Gear Rotation (2)
L'3 D' R'3 F3; 90-degree Gear Rotation (2)
L'3 D' R'3 F'; 90-degree Gear Rotation (2)
L'3 D' L'3 D3; 90-degree Gear Rotation (2)
L'3 D' L'3 D'; 90-degree Gear Rotation (2)
L'3 D' L'3 B3; 90-degree Gear Rotation (2)
L'3 D' L'3 B'; 90-degree Gear Rotation (2)
L'3 D' F'3 D3; 90-degree Gear Rotation (2)
L'3 D' F'3 D'; 90-degree Gear Rotation (2)
L'3 D' B'3 D3; 90-degree Gear Rotation (2)
L'3 D' B'3 D'; 90-degree Gear Rotation (2)
L'3 D'3 R3 D; 90-degree Gear Rotation (2)
L'3 D'3 R3 D'3; 90-degree Gear Rotation (2)
L'3 D'3 R3 B; 90-degree Gear Rotation (2)
L'3 D'3 R3 B'3; 90-degree Gear Rotation (2)
L'3 D'3 L3 D; 90-degree Gear Rotation (2)
L'3 D'3 L3 D'3; 90-degree Gear Rotation (2)
L'3 D'3 L3 F; 90-degree Gear Rotation (2)
L'3 D'3 L3 F'3; 90-degree Gear Rotation (2)
L'3 D'3 F3 D; 90-degree Gear Rotation (2)
L'3 D'3 F3 D'3; 90-degree Gear Rotation (2)
L'3 D'3 B3 D; 90-degree Gear Rotation (2)
L'3 D'3 B3 D'3; 90-degree Gear Rotation (2)
L'3 F R3 D; 90-degree Gear Rotation (2)
L'3 F R3 D'3; 90-degree Gear Rotation (2)
L'3 F R3 F; 90-degree Gear Rotation (2)
L'3 F R3 F'3; 90-degree Gear Rotation (2)
L'3 F L3 U; 90-degree Gear Rotation (2)
L'3 F L3 U'3; 90-degree Gear Rotation (2)
L'3 F L3 F; 90-degree Gear Rotation (2)
L'3 F L3 F'3; 90-degree Gear Rotation (2)
L'3 F U3 F; 90-degree Gear Rotation (2)
L'3 F U3 F'3; 90-degree Gear Rotation (2)
L'3 F D3 F; 90-degree Gear Rotation (2)
L'3 F D3 F'3; 90-degree Gear Rotation (2)
L'3 F3 R'3 U3; 90-degree Gear Rotation (2)
L'3 F3 R'3 U'; 90-degree Gear Rotation (2)
L'3 F3 R'3 F3; 90-degree Gear Rotation (2)
L'3 F3 R'3 F'; 90-degree Gear Rotation (2)
L'3 F3 L'3 D3; 90-degree Gear Rotation (2)
L'3 F3 L'3 D'; 90-degree Gear Rotation (2)
L'3 F3 L'3 F3; 90-degree Gear Rotation (2)
L'3 F3 L'3 F'; 90-degree Gear Rotation (2)
L'3 F3 U'3 F3; 90-degree Gear Rotation (2)
L'3 F3 U'3 F'; 90-degree Gear Rotation (2)
L'3 F3 D'3 F3; 90-degree Gear Rotation (2)
L'3 F3 D'3 F'; 90-degree Gear Rotation (2)
L'3 F' R'3 U3; 90-degree Gear Rotation (2)
L'3 F' R'3 U'; 90-degree Gear Rotation (2)
L'3 F' R'3 F3; 90-degree Gear Rotation (2)
L'3 F' R'3 F'; 90-degree Gear Rotation (2)
L'3 F' L'3 D3; 90-degree Gear Rotation (2)
L'3 F' L'3 D'; 90-degree Gear Rotation (2)
L'3 F' L'3 F3; 90-degree Gear Rotation (2)
L'3 F' L'3 F'; 90-degree Gear Rotation (2)
L'3 F' U'3 F3; 90-degree Gear Rotation (2)
L'3 F' U'3 F'; 90-degree Gear Rotation (2)
L'3 F' D'3 F3; 90-degree Gear Rotation (2)
L'3 F' D'3 F'; 90-degree Gear Rotation (2)
L'3 F'3 R3 D; 90-degree Gear Rotation (2)
L'3 F'3 R3 D'3; 90-degree Gear Rotation (2)
L'3 F'3 R3 F; 90-degree Gear Rotation (2)
L'3 F'3 R3 F'3; 90-degree Gear Rotation (2)
L'3 F'3 L3 U; 90-degree Gear Rotation (2)
L'3 F'3 L3 U'3; 90-degree Gear Rotation (2)
L'3 F'3 L3 F; 90-degree Gear Rotation (2)
L'3 F'3 L3 F'3; 90-degree Gear Rotation (2)
L'3 F'3 U3 F; 90-degree Gear Rotation (2)
L'3 F'3 U3 F'3; 90-degree Gear Rotation (2)
L'3 F'3 D3 F; 90-degree Gear Rotation (2)
L'3 F'3 D3 F'3; 90-degree Gear Rotation (2)
L'3 B R3 U; 90-degree Gear Rotation (2)
L'3 B R3 U'3; 90-degree Gear Rotation (2)
L'3 B R3 B; 90-degree Gear Rotation (2)
L'3 B R3 B'3; 90-degree Gear Rotation (2)
L'3 B L3 D; 90-degree Gear Rotation (2)
L'3 B L3 D'3; 90-degree Gear Rotation (2)
L'3 B L3 B; 90-degree Gear Rotation (2)
L'3 B L3 B'3; 90-degree Gear Rotation (2)
L'3 B U3 B; 90-degree Gear Rotation (2)
L'3 B U3 B'3; 90-degree Gear Rotation (2)
L'3 B D3 B; 90-degree Gear Rotation (2)
L'3 B D3 B'3; 90-degree Gear Rotation (2)
L'3 B3 R'3 D3; 90-degree Gear Rotation (2)
L'3 B3 R'3 D'; 90-degree Gear Rotation (2)
L'3 B3 R'3 B3; 90-degree Gear Rotation (2)
L'3 B3 R'3 B'; 90-degree Gear Rotation (2)
L'3 B3 L'3 U3; 90-degree Gear Rotation (2)
L'3 B3 L'3 U'; 90-degree Gear Rotation (2)
L'3 B3 L'3 B3; 90-degree Gear Rotation (2)
L'3 B3 L'3 B'; 90-degree Gear Rotation (2)
L'3 B3 U'3 B3; 90-degree Gear Rotation (2)
L'3 B3 U'3 B'; 90-degree Gear Rotation (2)
L'3 B3 D'3 B3; 90-degree Gear Rotation (2)
L'3 B3 D'3 B'; 90-degree Gear Rotation (2)
L'3 B' R'3 D3; 90-degree Gear Rotation (2)
L'3 B' R'3 D'; 90-degree Gear Rotation (2)
L'3 B' R'3 B3; 90-degree Gear Rotation (2)
L'3 B' R'3 B'; 90-degree Gear Rotation (2)
L'3 B' L'3 U3; 90-degree Gear Rotation (2)
L'3 B' L'3 U'; 90-degree Gear Rotation (2)
L'3 B' L'3 B3; 90-degree Gear Rotation (2)
L'3 B' L'3 B'; 90-degree Gear Rotation (2)
L'3 B' U'3 B3; 90-degree Gear Rotation (2)
L'3 B' U'3 B'; 90-degree Gear Rotation (2)
L'3 B' D'3 B3; 90-degree Gear Rotation (2)
L'3 B' D'3 B'; 90-degree Gear Rotation (2)
L'3 B'3 R3 U; 90-degree Gear Rotation (2)
L'3 B'3 R3 U'3; 90-degree Gear Rotation (2)
L'3 B'3 R3 B; 90-degree Gear Rotation (2)
